,position,country,name,club,boots,age,height,name_ko,id,team_name,eng_name_x,color_x,img,boots_ko,boots_img,img_src,position_ko,country_ko
1454,Forward,Germany,Mergim Berisha,FC Augsburg,adidas X Crazyfast Elite,26,188,메르기무 베리샤,515237321,아우크스부르크,FC Augsburg,#B93733,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p237321.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8406.png,공격수,독일
1455,Defender,Kosovo,Mërgim Vojvoda,Torino FC,Mizuno Morelia Neo IV Beta Japan,30,187,머르김 보이보다,300228349,토리노,Torino FC,#80110B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p228349.png,미즈노 모렐리아 네오 IV 베타 Japan,https://www.footballbootsdb.com/logos/boots/2024/07/669925dd66af2.png,https://images.fotmob.com/image_resources/logo/teamlogo/9804.png,수비수,코소보
1456,Midfielder,Germany,Merlin Röhl,SC Freiburg,Nike Phantom GX Elite,22,192,메를린 뢰흘,300259714,프라이부르크,SC Freiburg,#BD1C2C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p259714.png,나이키 팬텀 GX Elite,https://www.footballbootsdb.com/logos/boots/2023/10/652e666a3026d.png,https://images.fotmob.com/image_resources/logo/teamlogo/8358.png,미드필더,독일
1457,Midfielder,Germany,Mert Kömür,FC Augsburg,adidas X Crazyfast Elite LL,19,185,메르트 쾨뮈르,300274226,아우크스부르크,FC Augsburg,#B93733,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p274226.png,아디다스 X 크레이지페스트 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/04/660adfc293558.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8406.png,미드필더,독일
1458,Forward,Congo Dr,Meschack Elia,FC Nantes,Puma Ultra Ultimate,27,173,메샤크 엘리아,300251532,낭트,FC Nantes,#D1A302,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p251532.png,퓨마 울트라 Ultimate,https://www.footballbootsdb.com/logos/boots/2023/04/64317eee4690c.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9830.png,공격수,콩고
1459,Midfielder,Italy,Michael Folorunsho,ACF Fiorentina,Puma Future 7 Ultimate,27,190,미카엘 폴로룬쇼,826268683,피오렌티나,ACF Fiorentina,#5F259F,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p826268683.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8535.png,미드필더,이탈리아
1460,Midfielder,England,Michael Golding,Leicester City,Nike Mercurial Vapor 15 Elite,18,180,마이클 골딩,300070162,레스터 시티,Leicester City,#0D47A1,https://images.fotmob.com/image_resources/playerimages/1398484.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8197.png,미드필더,영국
1461,Forward,Austria,Michael Gregoritsch,SC Freiburg,adidas Predator Elite,30,193,미하엘 그레고리치,253199439,프라이부르크,SC Freiburg,#BD1C2C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p253199439.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8358.png,공격수,오스트리아
1462,Defender,Italy,Michael Kayode,Brentford FC,Puma Future 7 Ultimate,20,179,미카엘 카요데,300277869,브렌트퍼드,Brentford FC,#C00808,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p277869.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/9937.png,수비수,이탈리아
1463,Defender,England,Michael Keane,Everton,Nike Tiempo Legend 10 Elite,32,188,마이클 킨,207207599,에버턴,Everton,#0035B8,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p207599.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/8668.png,수비수,영국
1464,Forward,France,Michael Olise,Bayern München,Nike Hypervenom Phantom III Elite DF,23,184,마이클 올리세,834247827,바이에른 뮌헨,Bayern München,#C60428,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p834247827.png,나이키 하이퍼베놈 팬텀 III Elite DF,https://www.footballbootsdb.com/logos/boots/195/3.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9823.png,공격수,프랑스
1465,Defender,Austria,Michael Svoboda,Venezia FC,Puma Ultra Ultimate,26,195,미하엘 스보보다,300250779,베네치아,Venezia FC,#101010,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p250779.png,퓨마 울트라 Ultimate,https://www.footballbootsdb.com/logos/boots/2023/04/64317eee4690c.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/7881.png,수비수,오스트리아
1466,Goalkeeper,Germany,Michael Zetterer,SV Werder Bremen,adidas Predator Elite,29,187,미하엘 체터러,300227370,브레멘,SV Werder Bremen,#007642,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p227370.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8697.png,골키퍼,독일
1467,Forward,Jamaica,Michail Antonio,West Ham United,adidas F50 Elite LL,34,180,미카일 안토니오,300190717,웨스트햄 유나이티드,West Ham United,#7B2B3A,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p190717.png,아디다스 F50 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8777be6c5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8654.png,공격수,자메이카
1468,Midfielder,France,Michel Adopo,Cagliari Calcio,adidas X Crazyfast Elite,24,187,미셸 아도포,300254982,칼리아리,Cagliari Calcio,#B51F2B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p254982.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8529.png,미드필더,프랑스
1469,Midfielder,Switzerland,Michel Aebischer,Bologna FC 1909,adidas Predator Elite,28,183,미첼 에비셰,300236898,볼로냐,Bologna FC 1909,#102880,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p236898.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9857.png,미드필더,스위스
1470,Goalkeeper,Italy,Michele Di Gregorio,Juventus,adidas Predator Elite,27,187,미켈레 디 그레고리오,834235840,유벤투스,Juventus,#000001,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p834235840.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9885.png,골키퍼,이탈리아
1471,Defender,France,Mickaël Nade,AS Saint-Etienne,adidas Predator Elite,25,193,미카엘 나데,300238749,생테티엔,AS Saint-Etienne,#1D995B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p238749.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9853.png,수비수,프랑스
1472,Defender,Netherlands,Micky van de Ven,Tottenham Hotspur,Nike Mercurial Vapor 16 Elite,23,193,미키 판 더 벤,820264453,토트넘 홋스퍼,Tottenham Hotspur,#132257,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p820264453.png,나이키 머큐리얼 베이퍼 16 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/671969c4b1e92.png,https://images.fotmob.com/image_resources/logo/teamlogo/8586.png,수비수,네덜란드
1473,Defender,Spain,Miguel Gutiérrez,Girona FC,Nike Mercurial Vapor 15 Elite,23,180,미겔 구티에레즈,832261865,지로나,Girona FC,#CF152D,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p832261865.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/7732.png,수비수,스페인
1474,Midfielder,Slovenia,Miha Zajc,Toulouse FC,Nike Phantom GX Elite,30,178,미하 자이츠,300233478,툴루즈,Toulouse FC,#5B417B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p233478.png,나이키 팬텀 GX Elite,https://www.footballbootsdb.com/logos/boots/2023/10/652e666a3026d.png,https://images.fotmob.com/image_resources/logo/teamlogo/9941.png,미드필더,슬로베니아
1475,Defender,Serbia,Mihailo Ristic,RC Celtic of Vigo,Nike Mercurial Vapor 15 Elite,29,180,미하일로 리스티치,280240223,셀타 데 비고,RC Celtic of Vigo,#67ADE0,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p240223.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/9910.png,수비수,세르비아
1476,Defender,Spain,Mika Mármol,UD Las Palmas,adidas X Crazyfast Elite LL,23,181,미카 마르몰,300266160,라스 팔마스,UD Las Palmas,#DA9F00,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p266160.png,아디다스 X 크레이지페스트 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/04/660adfc293558.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8306.png,수비수,스페인
1477,Midfielder,Iceland,Mikael Egill Ellertsson,Venezia FC,Puma Ultra Ultimate,22,182,미카엘 에길 엘레르트손,300264436,베네치아,Venezia FC,#101010,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p264436.png,퓨마 울트라 Ultimate,https://www.footballbootsdb.com/logos/boots/2023/04/64317eee4690c.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/7881.png,미드필더,아이슬란드
1478,Defender,Senegal,Mikayil Faye,Stade Rennais FC,Nike Hypervenom Phantom III Elite,20,183,미카일 파예,300277118,렌,Stade Rennais FC,#E13327,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p277118.png,나이키 하이퍼베놈 팬텀 III Elite,https://www.footballbootsdb.com/logos/boots/196/3.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9851.png,수비수,세네갈
1479,Goalkeeper,France,Mike Maignan,AC Milan,adidas Predator Elite,29,191,마이크 메냥,215215698,AC 밀란,AC Milan,#CF2C27,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p215215698.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8564.png,골키퍼,프랑스
1480,Midfielder,Spain,Mikel Jauregizar,Athletic Club,adidas F50 Elite LL,21,177,미켈 하우레기사르,300279604,아틀레틱 빌바오,Athletic Club,#E2001A,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p279604.png,아디다스 F50 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8777be6c5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8315.png,미드필더,스페인
1481,Midfielder,Spain,Mikel Merino,Arsenal,adidas Predator Elite LL,28,189,미켈 메리노,241225193,아스널,Arsenal,#BD0510,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p241225193.png,아디다스 프레데터 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed90b7735d2.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9825.png,미드필더,스페인
1482,Forward,Spain,Mikel Oyarzabal,Real Sociedad,Nike Mercurial Vapor 15 Elite,27,181,미켈 오야르사발,821230142,레알 소시에다드,Real Sociedad,#0056B3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p821230142.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8560.png,공격수,스페인
1483,Midfielder,Spain,Mikel Vesga,Athletic Club,Nike Tiempo Legend 10 Elite,31,191,미켈 베스가,291146947,아틀레틱 빌바오,Athletic Club,#E2001A,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291146947.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/8315.png,미드필더,스페인
1484,Forward,England,Mikey Moore,Tottenham Hotspur,Nike Phantom GX 2 Elite,17,180,마이키 무어,300072159,토트넘 홋스퍼,Tottenham Hotspur,#132257,https://images.fotmob.com/image_resources/playerimages/1407250.png,나이키 팬텀 GX 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196d100cf15.png,https://images.fotmob.com/image_resources/logo/teamlogo/8586.png,공격수,영국
1485,Forward,Denmark,Mikkel Damsgaard,Brentford FC,Nike Phantom GX 2 Elite,24,180,미켈 담스고르,253241508,브렌트퍼드,Brentford FC,#C00808,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p253241508.png,나이키 팬텀 GX 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196d100cf15.png,https://images.fotmob.com/image_resources/logo/teamlogo/9937.png,공격수,덴마크
1486,Midfielder,Croatia,Milan Badelj,Genoa CFC,adidas Copa Pure 2 Elite,36,186,밀란 바델,206201144,제노아,Genoa CFC,CB1111,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p201144.png,아디다스 코파 퓨어 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed99b4c3f73.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10233.png,미드필더,크로아티아
1487,Forward,Bosnia,Milan Djuric,Parma Calcio 1913,adidas Copa Pure 2 Elite KT,34,199,밀란 주리치,319252848,파르마,Parma Calcio 1913,#000000,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p252848.png,아디다스 코파 퓨어 2 Elite KT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed97ff1268a.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10167.png,공격수,보스니아
1488,Goalkeeper,Serbia,Mile Svilar,AS Roma,Nike Tiempo Legend 10 Elite,25,189,밀레 스빌라르,210230872,로마,AS Roma,#9C0922,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p210230872.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/8686.png,골키퍼,세르비아
1489,Defender,Hungary,Milos Kerkez,Bournemouth,Nike Mercurial Vapor 16 Elite,21,180,밀로시 케르케즈,287260908,본머스,Bournemouth,#D71921,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p287260908.png,나이키 머큐리얼 베이퍼 16 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/671969c4b1e92.png,https://images.fotmob.com/image_resources/logo/teamlogo/8678.png,수비수,헝가리
1490,Defender,Serbia,Milos Veljkovic,SV Werder Bremen,Nike Tiempo Legend 10 Elite,29,188,밀로시 벨리코비치,206221354,브레멘,SV Werder Bremen,#007642,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p221354.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/8697.png,수비수,세르비아
1491,Defender,South Korea,Min-jae Kim,Bayern München,Nike Tiempo Legend 10 Elite,28,190,김민재,225237086,바이에른 뮌헨,Bayern München,#C60428,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p225237086.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/9823.png,수비수,대한민국
1492,Forward,Croatia,Mirko Maric,AC Monza,Nike Mercurial Vapor 14 Elite,29,188,미르코 마리치,300258027,몬차,AC Monza,#E10032,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p258027.png,나이키 머큐리얼 베이퍼 14 Elite,https://www.footballbootsdb.com/logos/boots/2022/06/62b43c83c267f.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/6504.png,공격수,크로아티아
1493,Defender,Netherlands,Mitchel Bakker,LOSC Lille,adidas F50 Elite,24,189,미첼 바커르,829239368,릴,LOSC Lille,#E01D13,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p829239368.png,아디다스 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed858132958.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8639.png,수비수,네덜란드
1494,Defender,Germany,Mitchell Weiser,SV Werder Bremen,adidas X Crazyfast Elite LL,30,177,미첼 바이저,291206591,브레멘,SV Werder Bremen,#007642,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291206591.png,아디다스 X 크레이지페스트 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/04/660adfc293558.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8697.png,수비수,독일
1495,Defender,Mali,Modibo Sagnan,Montpellier HSC,adidas X 19.1,25,187,모디보 사냥,300241708,몽펠리에,Montpellier HSC,#40547D,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p241708.png,아디다스 X 19.1,https://www.footballbootsdb.com/logos/boots/2020/05/5eccf2c27b6e0.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10249.png,수비수,말리
1496,Forward,Guinea,Mohamed Bayo,LOSC Lille,adidas F50 Elite,26,187,모하메드 바요,300241821,릴,LOSC Lille,#E01D13,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p241821.png,아디다스 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed858132958.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8639.png,공격수,기니
1497,Forward,Denmark,Mohamed Daramy,Stade de Reims,Nike Mercurial Vapor 15 Elite,23,180,모하메드 다라미,260246459,랭스,Stade de Reims,#FF4C4C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p260246459.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/9837.png,공격수,덴마크
